NodeName1,NodeName2,NodeName3,NodeName4,NodeName5,NodeName6,ParentName,PathName,NodeID,ParentID,NodeName,Current,Goal,PNT,Legend,Function,TierOrder,TreeType,NodeColor,HasValueFlag,Depth,IsInValuablePath,IsInYellowPath,IsYellowLeaf,IsGreenConnected,IsInRedPath,IsTYCOMPath,IsPMPath,IsSYSCOMPath,IsRSPath,IsCOMFRCPath,HasValueFlag_Clean,CombinedFlag,CombinedFlagLabel,CombinedYellowFlag,CombinedYellowFlagLabel
CH-53E Sustainment Performance Driver Tree,,,,,,,CH-53E Sustainment Performance Driver Tree,10100,0,CH-53E Sustainment Performance Driver Tree,1,2,Positive,,Goal,0,CH-53E,Red,0,1,1,1,0,0,1,1,1,1,1,1,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,Mission Capable,,,,,CH-53E Sustainment Performance Driver Tree,CH-53E Sustainment Performance Driver Tree\Mission Capable,10101,10100,Mission Capable,57.4,64,Positive,TYCOM,Tier 1,1,CH-53E,Red,0,2,0,0,0,0,1,1,0,0,0,0,0,0,Other,0,Other
CH-53E Sustainment Performance Driver Tree,Full Mission Capable,,,,,CH-53E Sustainment Performance Driver Tree,CH-53E Sustainment Performance Driver Tree\Full Mission Capable,10102,10100,Full Mission Capable,21.5,41,Positive,TYCOM,Tier 1,1,CH-53E,Red,0,2,0,0,0,0,1,1,0,0,0,0,0,0,Other,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,,,,,CH-53E Sustainment Performance Driver Tree,CH-53E Sustainment Performance Driver Tree\T-Rating,10103,10100,T-Rating,1,2,Negative,TYCOM,Tier 1,1,CH-53E,Green,1,2,1,1,0,1,1,1,1,1,0,1,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,Operational Aircraft Required,,,,,CH-53E Sustainment Performance Driver Tree,CH-53E Sustainment Performance Driver Tree\Operational Aircraft Required,10104,10100,Operational Aircraft Required,91,90,Positive,TYCOM,Tier 1,1,CH-53E,Green,1,2,0,0,0,1,0,1,0,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,Total Active Inv (TAI),,,,,CH-53E Sustainment Performance Driver Tree,CH-53E Sustainment Performance Driver Tree\Total Active Inv (TAI),10105,10100,Total Active Inv (TAI),118,113,Positive,RS (HQMC),Tier 1,1,CH-53E,Green,1,2,0,0,0,1,0,0,0,0,1,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),,,,T-Rating,CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS),10106,10103,Not-Mission Capable Supply (NMCS),15,13,Negative,TYCOM,Tier 2,2,CH-53E,Red,0,3,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),,,,T-Rating,CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM),10107,10103,Not-Mission Capable Maintenance (NMCM),14,12,Negative,TYCOM,Tier 2,2,CH-53E,Red,0,3,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,,,,T-Rating,CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS,10108,10103,PMCS,20,12,Negative,TYCOM,Tier 2,2,CH-53E,Red,0,3,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,,,,T-Rating,CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM,10109,10103,PMCM,17,12,Negative,TYCOM,Tier 2,2,CH-53E,Red,0,3,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Depot (NMCD),,,,T-Rating,CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Depot (NMCD),10110,10103,Not-Mission Capable Depot (NMCD),6,3,Negative,TYCOM,Tier 2,2,CH-53E,Red,0,3,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Out of Reporting,,,,T-Rating,CH-53E Sustainment Performance Driver Tree\T-Rating\Out of Reporting,10111,10103,Out of Reporting,22,25,Negative,TYCOM,Tier 2,2,CH-53E,Green,1,3,1,1,0,1,0,1,1,1,0,1,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),,,Not-Mission Capable Supply (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS),10112,10106,Air Vehicle (NMCS),0,1,Positive,SYSCOM (S),Tier 3,3,CH-53E,Red,0,4,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),,,Not-Mission Capable Supply (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS),10113,10106,Propulsion (NMCS),1,0,Positive,SYSCOM (S),Tier 3,3,CH-53E,Green,1,4,1,1,0,1,1,1,1,1,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),,,Not-Mission Capable Supply (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS),10114,10106,Avionics (NMCS),0,1,Positive,SYSCOM (S),Tier 3,3,CH-53E,Red,0,4,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Air Vehicle (NMCM),,,Not-Mission Capable Maintenance (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Air Vehicle (NMCM),10115,10107,Air Vehicle (NMCM),0,1,Positive,SYSCOM (S),Tier 3,3,CH-53E,Red,0,4,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Propulsion (NMCM),,,Not-Mission Capable Maintenance (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Propulsion (NMCM),10116,10107,Propulsion (NMCM),1,0,Positive,SYSCOM (S),Tier 3,3,CH-53E,Green,1,4,1,1,0,1,1,1,1,1,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Avionics (NMCM),,,Not-Mission Capable Maintenance (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Avionics (NMCM),10117,10107,Avionics (NMCM),0,1,Positive,SYSCOM (S),Tier 3,3,CH-53E,Red,0,4,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Air Vehicle (PMCS),,,PMCS,CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Air Vehicle (PMCS),10118,10108,Air Vehicle (PMCS),0,1,Positive,SYSCOM (S),Tier 3,3,CH-53E,Red,0,4,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Propulsion (PMCS),,,PMCS,CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Propulsion (PMCS),10119,10108,Propulsion (PMCS),1,0,Positive,SYSCOM (S),Tier 3,3,CH-53E,Green,1,4,1,1,0,1,1,1,1,1,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Avionics (PMCS),,,PMCS,CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Avionics (PMCS),10120,10108,Avionics (PMCS),0,1,Positive,SYSCOM (S),Tier 3,3,CH-53E,Red,0,4,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Air Vehicle (PMCM),,,PMCM,CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Air Vehicle (PMCM),10121,10109,Air Vehicle (PMCM),0,1,Positive,SYSCOM (S),Tier 3,3,CH-53E,Red,0,4,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Propulsion (PMCM),,,PMCM,CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Propulsion (PMCM),10122,10109,Propulsion (PMCM),1,0,Positive,SYSCOM (S),Tier 3,3,CH-53E,Green,1,4,1,1,0,1,1,1,1,1,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Avionics (PMCM),,,PMCM,CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Avionics (PMCM),10123,10109,Avionics (PMCM),0,1,Positive,SYSCOM (S),Tier 3,3,CH-53E,Red,0,4,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Depot (NMCD),ISR Repairs,,,Not-Mission Capable Depot (NMCD),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Depot (NMCD)\ISR Repairs,10124,10110,ISR Repairs,0,1,Positive,TYCOM,Tier 3,3,CH-53E,Red,0,4,1,1,0,0,1,1,1,1,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Depot (NMCD),MODS/Install,,,Not-Mission Capable Depot (NMCD),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Depot (NMCD)\MODS/Install,10125,10110,MODS/Install,1,0,Positive,PM,Tier 3,3,CH-53E,Green,1,4,1,0,0,1,0,0,1,0,0,0,1,2,Valuable + In Path,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Out of Reporting,SARDIP,,,Out of Reporting,CH-53E Sustainment Performance Driver Tree\T-Rating\Out of Reporting\SARDIP,10126,10111,SARDIP,1,1,Positive,TYCOM,Tier 3,3,CH-53E,Yellow,0,4,0,1,0,0,0,1,1,0,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Out of Reporting,Depot TAT,,,Out of Reporting,CH-53E Sustainment Performance Driver Tree\T-Rating\Out of Reporting\Depot TAT,10127,10111,Depot TAT,275,275,Positive,COMFRC (M),Tier 3,3,CH-53E,Green,1,4,0,1,0,1,0,0,1,1,0,1,1,1,Valuable,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Out of Reporting,Awaiting Strike,,,Out of Reporting,CH-53E Sustainment Performance Driver Tree\T-Rating\Out of Reporting\Awaiting Strike,10128,10111,Awaiting Strike,1,0,Positive,TYCOM,Tier 3,3,CH-53E,Green,1,4,0,0,0,1,0,1,0,0,0,0,1,1,Valuable,0,Other
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Scheduled Maintenance - Air Vehicle (NMCS),,Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Scheduled Maintenance - Air Vehicle (NMCS),10129,10112,Scheduled Maintenance - Air Vehicle (NMCS),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Unscheduled Maintenance - Air Vehicle (NMCS),,Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Unscheduled Maintenance - Air Vehicle (NMCS),10130,10112,Unscheduled Maintenance - Air Vehicle (NMCS),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Scheduled Maintenance  - Propulsion (NMCS),,Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Scheduled Maintenance  - Propulsion (NMCS),10131,10113,Scheduled Maintenance  - Propulsion (NMCS),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Unscheduled Maintenance - Propulsion (NMCS),,Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Unscheduled Maintenance - Propulsion (NMCS),10132,10113,Unscheduled Maintenance - Propulsion (NMCS),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Scheduled Maintenance  - Avionics (NMCS),,Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Scheduled Maintenance  - Avionics (NMCS),10133,10114,Scheduled Maintenance  - Avionics (NMCS),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Unscheduled Maintenance - Avionics (NMCS),,Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Unscheduled Maintenance - Avionics (NMCS),10134,10114,Unscheduled Maintenance - Avionics (NMCS),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Air Vehicle (NMCM),Scheduled Maintenance - Air Vehicle (NMCM),,Air Vehicle (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Air Vehicle (NMCM)\Scheduled Maintenance - Air Vehicle (NMCM),10135,10115,Scheduled Maintenance - Air Vehicle (NMCM),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Air Vehicle (NMCM),Unscheduled Maintenance - Air Vehicle (NMCM),,Air Vehicle (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Air Vehicle (NMCM)\Unscheduled Maintenance - Air Vehicle (NMCM),10136,10115,Unscheduled Maintenance - Air Vehicle (NMCM),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Propulsion (NMCM),Scheduled Maintenance  - Propulsion (NMCM),,Propulsion (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Propulsion (NMCM)\Scheduled Maintenance  - Propulsion (NMCM),10137,10116,Scheduled Maintenance  - Propulsion (NMCM),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Propulsion (NMCM),Unscheduled Maintenance - Propulsion (NMCM),,Propulsion (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Propulsion (NMCM)\Unscheduled Maintenance - Propulsion (NMCM),10138,10116,Unscheduled Maintenance - Propulsion (NMCM),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Avionics (NMCM),Scheduled Maintenance  - Avionics (NMCM),,Avionics (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Avionics (NMCM)\Scheduled Maintenance  - Avionics (NMCM),10139,10117,Scheduled Maintenance  - Avionics (NMCM),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Avionics (NMCM),Unscheduled Maintenance - Avionics (NMCM),,Avionics (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Avionics (NMCM)\Unscheduled Maintenance - Avionics (NMCM),10140,10117,Unscheduled Maintenance - Avionics (NMCM),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Air Vehicle (PMCS),Scheduled Maintenance - Air Vehicle (PMCS),,Air Vehicle (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Air Vehicle (PMCS)\Scheduled Maintenance - Air Vehicle (PMCS),10141,10118,Scheduled Maintenance - Air Vehicle (PMCS),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Air Vehicle (PMCS),Unscheduled Maintenance - Air Vehicle (PMCS),,Air Vehicle (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Air Vehicle (PMCS)\Unscheduled Maintenance - Air Vehicle (PMCS),10142,10118,Unscheduled Maintenance - Air Vehicle (PMCS),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Propulsion (PMCS),Scheduled Maintenance  - Propulsion (PMCS),,Propulsion (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Propulsion (PMCS)\Scheduled Maintenance  - Propulsion (PMCS),10143,10119,Scheduled Maintenance  - Propulsion (PMCS),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Propulsion (PMCS),Unscheduled Maintenance - Propulsion (PMCS),,Propulsion (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Propulsion (PMCS)\Unscheduled Maintenance - Propulsion (PMCS),10144,10119,Unscheduled Maintenance - Propulsion (PMCS),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Avionics (PMCS),Scheduled Maintenance  - Avionics (PMCS),,Avionics (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Avionics (PMCS)\Scheduled Maintenance  - Avionics (PMCS),10145,10120,Scheduled Maintenance  - Avionics (PMCS),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCS,Avionics (PMCS),Unscheduled Maintenance - Avionics (PMCS),,Avionics (PMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCS\Avionics (PMCS)\Unscheduled Maintenance - Avionics (PMCS),10146,10120,Unscheduled Maintenance - Avionics (PMCS),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Air Vehicle (PMCM),Scheduled Maintenance - Air Vehicle (PMCM),,Air Vehicle (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Air Vehicle (PMCM)\Scheduled Maintenance - Air Vehicle (PMCM),10147,10121,Scheduled Maintenance - Air Vehicle (PMCM),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Air Vehicle (PMCM),Unscheduled Maintenance - Air Vehicle (PMCM),,Air Vehicle (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Air Vehicle (PMCM)\Unscheduled Maintenance - Air Vehicle (PMCM),10148,10121,Unscheduled Maintenance - Air Vehicle (PMCM),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Propulsion (PMCM),Scheduled Maintenance  - Propulsion (PMCM),,Propulsion (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Propulsion (PMCM)\Scheduled Maintenance  - Propulsion (PMCM),10149,10122,Scheduled Maintenance  - Propulsion (PMCM),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Propulsion (PMCM),Unscheduled Maintenance - Propulsion (PMCM),,Propulsion (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Propulsion (PMCM)\Unscheduled Maintenance - Propulsion (PMCM),10150,10122,Unscheduled Maintenance - Propulsion (PMCM),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Avionics (PMCM),Scheduled Maintenance  - Avionics (PMCM),,Avionics (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Avionics (PMCM)\Scheduled Maintenance  - Avionics (PMCM),10151,10123,Scheduled Maintenance  - Avionics (PMCM),1,0,Positive,TYCOM,Tier 4,4,CH-53E,Green,1,5,1,1,0,1,0,1,1,0,0,0,1,2,Valuable + In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,PMCM,Avionics (PMCM),Unscheduled Maintenance - Avionics (PMCM),,Avionics (PMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\PMCM\Avionics (PMCM)\Unscheduled Maintenance - Avionics (PMCM),10152,10123,Unscheduled Maintenance - Avionics (PMCM),0,1,Positive,TYCOM,Tier 4,4,CH-53E,Red,0,5,1,1,0,0,1,1,1,0,0,0,0,1,In Path,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Supply Effectiveness - Air Vehicle (NMCS),,Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Supply Effectiveness - Air Vehicle (NMCS),10153,10112,Supply Effectiveness - Air Vehicle (NMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Air Vehicle (NMCS),Material Availability - Air Vehicle (NMCS),,Air Vehicle (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Air Vehicle (NMCS)\Material Availability - Air Vehicle (NMCS),10154,10112,Material Availability - Air Vehicle (NMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Supply Effectiveness - Propulsion (NMCS),,Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Supply Effectiveness - Propulsion (NMCS),10155,10113,Supply Effectiveness - Propulsion (NMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Propulsion (NMCS),Material Availability - Propulsion (NMCS),,Propulsion (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Propulsion (NMCS)\Material Availability - Propulsion (NMCS),10156,10113,Material Availability - Propulsion (NMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Supply Effectiveness - Avionics (NMCS),,Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Supply Effectiveness - Avionics (NMCS),10157,10114,Supply Effectiveness - Avionics (NMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Supply (NMCS),Avionics (NMCS),Material Availability - Avionics (NMCS),,Avionics (NMCS),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Supply (NMCS)\Avionics (NMCS)\Material Availability - Avionics (NMCS),10158,10114,Material Availability - Avionics (NMCS),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
CH-53E Sustainment Performance Driver Tree,T-Rating,Not-Mission Capable Maintenance (NMCM),Air Vehicle (NMCM),Supply Effectiveness - Air Vehicle (NMCM),,Air Vehicle (NMCM),CH-53E Sustainment Performance Driver Tree\T-Rating\Not-Mission Capable Maintenance (NMCM)\Air Vehicle (NMCM)\Supply Effectiveness - Air Vehicle (NMCM),10159,10115,Supply Effectiveness - Air Vehicle (NMCM),1,1,Positive,SYSCOM (S),Tier 4,4,CH-53E,Yellow,0,5,0,1,0,0,0,0,1,1,0,0,0,0,Other,1,In Yellow Path
